"","x"
"127",1.66742145568899
"128",-0.524744292185679
"129",-1.22570407625417
"130",0.539336164284424
"131",0.0755359959496962
"132",2.52848986828031
"133",0.956897630437261
"134",1.72279134655154
"135",0.999073817296012
"136",-1.1010781820306
"137",-0.529493850863604
"138",-0.446299086227535
"139",0.479047871575599
"140",0.322994237435433
"141",1.12460194993499
"142",0.47517326543697
"143",0.238947883551039
"144",-2.11053609881933
"145",-0.354117873403342
"146",-1.10439935128381
"147",-0.942422168496947
"148",-2.57375031916997
"149",-0.898100682807567
"150",-0.266287487129721
"151",1.16227378483783
"152",-0.164051888627432
"153",1.29470390527948
"154",-0.230991322652928
"155",1.13474882889425
"156",0.354689833690591
"157",-2.12869229519268
"158",-0.20797806493795
"159",1.92452016004812
"160",-1.39090248509061
"161",1.05532582701032
"162",1.16279844570823
"163",0.447888124915731
"164",-1.88380072907574
"165",0.278704679929602
"166",-0.590180345828476
"167",-0.742760395454538
"168",0.76121627967179
"169",-0.543885969627997
"170",-0.570681383519144
"171",-0.753688081547398
"172",-0.773347880898699
"173",-2.59698206109275
"174",-0.017690845623208
"175",-0.130013481448358
"176",-0.0955888807980717
"177",1.05525223671167
"178",-0.546719788212567
"179",0.570794355789872
"180",-0.335260460731557
"181",0.556939849327593
"182",-0.387383453533073
"183",1.07649877314925
"184",-1.93965556137443
"185",-0.727371961026776
"186",1.3888224119702
"187",0.882624842133329
"188",1.17631356676477
"189",-1.038961305128
"190",-0.638040160416262
"191",-2.73728859129711
"192",-1.25833290368619
"193",-0.774258258881342
"194",0.0982534053582445
"195",1.42503892071198
"196",0.897283456169567
"197",0.59118967926244
"198",0.700840449800769
"199",0.154786141197486
"200",0.186259707119425
"201",0.99319106392937
"202",-1.4371947327556
"203",-1.06484148215216
"204",-0.337445499581977
"205",-1.0586390757579
"206",-0.586071946521251
"207",0.29025809690887
"208",0.192211090940355
"209",0.166485100589454
"210",-0.553946577160754
"211",0.0381081205141826
"212",0.0602741179441198
"213",-0.425781038638019
"214",-0.224070183270611
"215",-0.0142132818071826
"216",-1.29187130443969
"217",-1.13020862571541
"218",0.193291484731204
"219",0.0337998827587696
"220",0.671071541257604
"221",0.873330612388918
"222",1.33351300446099
"223",-0.182069289470017
"224",0.0530846208927611
"225",-0.733408770937842
"226",0.548787885854066
"227",0.632833049314929
"228",1.52363773928588
"229",-0.249414060233645
"230",-0.779006768706757
"231",-2.04672565223005
"232",1.96069722746972
"233",-1.32036303195487
"234",-0.525782846866306
"235",0.0141483789508417
"236",1.10311812189403
"237",0.40328925876521
"238",1.17480962675677
"239",-1.301969849023
"240",-0.433057132884062
"241",-0.0651235384852336
"242",-0.111644811051434
"243",0.458438273858382
"244",-1.15346971106727
"245",0.705817557131988
"246",-0.346740782922532
"247",0.307199020637285
"248",-1.15091246248014
"249",-1.04533063716964
"250",1.23455902633431
"251",0.473852305796737
"252",0.508907246980275
"253",1.72541536349617
"254",0.841019673979618
"255",0.275264538135271
"256",-1.35344303554656
"257",-0.296743465186425
"258",0.227822824092717
"259",0.0748791231345601
"260",0.542757020441217
"261",0.742303428381066
"262",-0.322064714401245
"263",-1.67767525353671
"264",0.0155986474851147
"265",-0.305206030960545
"266",0.893947502956092
"267",-0.309627413928871
"268",-0.19954253841162
"269",0.956739917097136
"270",1.82059366930446
"271",1.09921905705175
"272",-1.87753278745147
"273",2.37345469875066
"274",0.346984256300339
"275",0.0495334606091422
"276",1.23222531672519
"277",0.937955799770728
"278",0.860402926630219
"279",0.196902305272722
"280",2.30822445613
"281",-1.36300450722658
"282",-0.355616785648824
"283",0.896710597348923
"284",-0.0176218913643882
"285",0.588863102971459
"286",1.79229760522966
"287",0.736702052805524
"288",0.758933259538729
"289",-1.51285009310121
"290",-0.0268207985343954
"291",-0.439271894642845
"292",-1.29050000296868
"293",0.0524229041571325
"294",0.92641335115216
"295",-0.517686574088453
"296",0.23530097748942
"297",0.367926340430628
"298",-0.373420425206629
"299",-0.820121682611001
"300",-0.0988794023179763
"301",1.25894894670058
"302",1.35204986525308
"303",0.134853683146346
"304",2.26522581542966
"305",0.220102183984002
"306",-0.649287659966888
"307",0.21957778764516
"308",2.483253132678
"309",0.316774798031119
"310",-0.24088495818294
"311",-0.0562635024081814
"312",0.300957824165815
"313",1.81019701078804
"314",0.522320774721974
"315",0.254408302267013
"316",0.278996910222309
"317",1.9101484337658
"318",1.92118397278485
"319",-1.16919868810417
"320",0.0793782354835063
"321",0.882840272528903
"322",0.259843527351246
"323",-1.33126331804619
"324",0.169637513574867
"325",-0.651971235613558
"326",0.961508055441244
"327",-0.995827398809942
"328",0.0441071832221189
"329",-1.19492675400681
"330",-0.786917312862387
"331",0.00211430953057729
"332",0.064021117349337
"333",1.21738076848317
"334",-1.13451057822605
"335",-0.139563424728305
"336",-0.539794789227458
"337",0.859934733058859
"338",-2.38041573954002
"339",-0.301490836120338
"340",-0.399417875210283
"341",1.16074893163106
"342",-1.56624466744685
"343",0.441882943724225
"344",0.52374445912222
"345",1.57793220926959
"346",-0.952157348483645
"347",-0.389500752806687
"348",-1.03197982027651
"349",0.119301265916893
"350",0.942741004636339
"351",0.532611499463305
"352",1.87746643921993
"353",-1.94902374109711
"354",0.0719084513772064
"355",1.92443790190886
"356",-0.237484653633673
"357",-0.672334077939782
"358",-0.19824553392451
"359",-0.483058903164468
"360",-0.443489377999571
"361",-1.08516077936978
"362",0.124366690346502
"363",0.245693368475793
"364",-0.157406511664745
"365",0.0761248234763975
"366",0.352332892339316
"367",-0.782795790451813
"368",1.19941709402908
"369",1.207882870134
"370",-0.436294174733717
"371",0.370378969557583
"372",-1.21960294680559
"373",0.0996542432094873
"374",0.0922215791836182
"375",0.31139256269487
"376",-1.39670703136947
"377",-1.39056345612111
"378",1.04335364732573
"379",0.453897301047429
"380",1.06945041729564
"381",0.508882168252428
"382",-0.157195654025493
"383",-0.726776068866332
"384",0.557897664805314
"385",-0.248073967393022
"386",-0.642924817682843
"387",-0.589852289791307
"388",-0.671371548180416
"389",0.553273582742167
"390",1.00690918314702
"391",1.05683883197138
"392",-2.49855992983502
"393",-0.286852027466845
"394",-0.54445128030827
"395",-0.981130024191038
"396",-1.26563794779883
"397",1.30226618815237
"398",1.40683720433124
"399",0.121652988942494
"400",-0.936741397332187
"401",-0.918721006152579
"402",-0.0799416346350669
"403",0.568467371687846
"404",0.329103585132152
"405",-1.63357439208601
"406",0.445060567960103
"407",-0.785139347426976
"408",-0.308451449586888
"409",1.39149784016626
"410",-0.662369095491988
"411",0.274312365362644
"412",-0.0702663069075356
"413",0.401475239602262
"414",0.808799032583061
"415",-0.417138724734141
"416",1.14726240386829
"417",-0.00247172916584527
"418",0.0658684629242047
"419",0.715054498893688
"420",0.758826673452608
"421",-0.780120972750882
"422",-0.8035936415905
"423",-1.78415584696706
"424",-0.628877650600799
"425",-1.21603212811105
"426",1.50239846184771
"427",-1.45781287786614
"428",-1.40398160876018
"429",-0.206060804459875
"430",-2.03980683491793
"431",-1.30809111963985
"432",-0.504127451262032
"433",1.68156935522401
"434",0.289152269840358
"435",-1.25105050573321
"436",-0.451004436509137
"437",-0.944936084450065
"438",-0.729727108713733
"439",-1.17834794998607
"440",-0.638283800279639
"441",0.139484447750148
"442",1.20905026166125
"443",-0.603414271951356
"444",-1.85609538705118
"445",-0.189052687116263
"446",0.668681474209088
"447",-1.13132661030501
"448",0.501636064986153
"449",-0.0287359776534406
"450",0.0779635001119102
"451",-0.131208422002997
"452",-1.26000483124712
"453",-1.0507306726589
"454",-0.277413653688687
"455",0.428041923447816
"456",1.51277419821841
"457",-1.74521129696105
"458",0.476837871423364
"459",2.27464379290642
"460",-0.422451484905841
"461",-1.71371665083309
"462",-0.364612781156198
"463",-0.222475209153096
"464",-0.310296019689317
"465",0.928657032154824
"466",0.739921316703874
"467",-0.285152676941815
"468",-0.084752894389128
"469",-0.32526055508901
"470",1.25259875951882
"471",1.14760614568907
"472",-0.0706552360028065
"473",-0.528731152100063
"474",-0.475206669987403
"475",0.618386973228043
"476",-1.3376810799343
"477",-0.548315988657999
"478",0.231191658924271
"479",-0.418789477204939
"480",-0.0418316762516499
"481",-0.46987860470337
"482",-0.937502478804673
"483",-0.934544140312984
"484",-1.9903327579399
"485",2.58452930161285
"486",-0.421102517127001
"487",1.4886227781867
"488",0.695688808584179
"489",-0.991819610945083
"490",-0.41884842507959
"491",0.333904539660534
"492",-0.0917875440954885
"493",0.551343666445197
"494",-1.48640464410655
"495",0.389927467323374
"496",2.98015703854881
"497",0.160250504276248
"498",-0.509149718928034
"499",0.364216482120073
"500",-0.646052412500298
"501",1.36411508953338
"502",0.843889270563099
"503",0.243619504521743
"504",-1.610025626198
"505",0.325285104298386
"506",0.38711355242081
"507",-0.166197557617064
"508",0.744759466122801
"509",-0.506641804307027
"510",-1.64938462386915
"511",-1.15806749821102
"512",1.14344144758152
"513",-1.72985798093487
"514",1.89708342619551
"515",0.682189149521576
"516",0.191962684918803
"517",1.32970002183036
"518",0.507160178841075
"519",-0.919011060969981
"520",-0.294298037050614
"521",1.85631392009021
"522",0.971526007808896
"523",0.0817206262922543
"524",-0.577529481913112
"525",0.713462515443876
"526",-0.901275089409547
"527",-0.0352215847941151
"528",0.674207389755616
"529",0.482068305694187
"530",-0.837756931993592
"531",0.307631427892582
"532",-1.28134154053385
"533",0.824523907241394
"534",-1.82684109776854
"535",0.0970461908298709
"536",-0.334325156119208
"537",1.66232630550139
"538",1.94183957285698
"539",-0.576554625469836
"540",-0.108802868468714
"541",-0.282796518574896
"542",-1.24397529061509
"543",0.21381913099475
"544",0.668863734532878
"545",-0.132933358348065
"546",-0.0779161578386906
"547",0.968094837924972
"548",-1.35574540034944
"549",0.0548631582067682
"550",-0.0964135714610634
"551",-0.777350132844162
"552",0.00543456246508683
"553",-0.251848996454114
"554",-0.824050707304023
"555",-0.134757815538068
"556",-0.28133403851647
"557",-0.524294080114994
"558",-0.294549162798617
"559",0.431071994348577
"560",-0.673729256187389
"561",0.0153714591191126
"562",-2.29242161235503
"563",1.83636088244224
"564",0.414885124646551
"565",-0.84737826249731
"566",-2.16293295468234
"567",1.13918473212025
"568",0.129704113477809
"569",0.565632897925677
"570",0.921075082859367
"571",0.102240310629034
"572",-0.828628669238657
"573",0.865230596203467
"574",0.0334720753628203
"575",0.317107117407778
"576",0.773545240691373
"577",0.453843289801823
"578",0.0103929228236094
"579",-0.576358293419096
"580",-1.72278874553016
"581",-0.896354822670136
"582",-0.24488800477879
"583",1.96498432197123
"584",2.34285095612722
"585",1.04751227707573
"586",-1.45192610137861
"587",-0.266259203983878
"588",0.816503830822368
"589",1.28505684543685
"590",-1.30763002451657
"591",1.00021241455433
"592",-1.22390433359512
"593",0.294335854522549
"594",-0.0189394479698015
"595",-1.66137532126951
"596",1.28943233725329
"597",-0.848937740202898
"598",2.11301539514823
"599",-0.149986182670062
"600",0.183679892741129
"601",-1.04687668982908
"602",0.384424635959472
"603",-0.219912659177962
"604",-0.438463625322848
"605",-0.786540826753555
"606",0.717922831696616
"607",-1.01498999112895
"608",-0.724306823709827
"609",-0.285666009505569
"610",1.42657348497325
"611",-1.98362602692956
"612",0.406968115494891
"613",0.439232233999613
"614",-0.21660530106726
"615",-0.440750680437245
"616",1.29297640806083
"617",-1.26626567148044
"618",0.766088319765292
"619",0.656955900212113
"620",-0.291124075952622
"621",1.55650872174839
"622",-0.327485483501219
"623",-0.770252825709263
"624",0.14885648499539
"625",-0.335019225254363
"626",-0.961932979906269
"627",-0.75513498423992
"628",0.256042892486363
"629",-0.203490599052838
"630",0.0192064217828931
"631",-0.345434030133931
"632",-0.458808834450317
"633",-0.308361726975344
"634",-0.80398815294922
"635",-0.846520931505364
"636",2.1651472059183
"637",0.769430953921705
"638",-1.00391006928677
"639",0.576414845729904
"640",1.99368326354981
"641",-1.90257054217655
"642",-0.94546939657753
"643",1.55659599030724
"644",-0.173425535953425
"645",-0.0370931255351815
"646",1.73628560090655
"647",-0.0221408497386933
"648",-0.416832962358613
"649",-0.619090438656844
"650",-0.590414467379878
"651",0.885341729634111
"652",-0.601317664330804
"653",-0.692953617675103
"654",0.763411244376776
"655",-2.84216874759517
"656",1.31639831915654
"657",0.00859506868436007
"658",-0.0574724300301747
"659",-0.226512067510719
"660",-0.213389909914772
"661",0.958006496929469
"662",-0.561606691315684
"663",-0.163966275335745
"664",-0.125171806765376
"665",0.826945339285069
"666",-1.42151508950615
"667",0.164421142417485
"668",-0.490611500187331
"669",-0.0275345886156587
"670",-0.844441069627886
"671",0.159084906801954
"672",-0.425185038526892
"673",-0.390694398556925
"674",0.054631597801697
"675",0.740198071079074
"676",-1.99301103925142
"677",-0.0416753632256543
"678",0.226950789391921
"679",0.632382780035361
"680",-1.27792242292986
"681",0.776931785525279
"682",-0.71420364353991
"683",-0.283483795682685
"684",0.0167225190815634
"685",-1.03488517594888
"686",0.629942940016817
"687",1.03259201085319
"688",0.606940715818375
"689",-1.81096004437078
"690",-0.380032513606964
"691",1.13613305410672
"692",-1.53561384001526
"693",-0.51335679018731
"694",-0.492589313059355
"695",-0.695364347898682
"696",0.891980622817393
"697",-0.352862860198191
"698",0.607260444171258
"699",-0.409725195233233
"700",-1.21138955363084
"701",-0.251130334431376
"702",-0.113999972903548
"703",0.106615343902337
"704",1.45579262376773
"705",-0.912313938983289
"706",0.473831286208683
"707",-0.14992665338655
"708",-0.580637147179034
"709",-1.65068525591755
"710",0.409038914870485
"711",2.00440786722122
"712",-2.43266335874474
"713",-0.00105264747262658
"714",0.616043417066713
"715",-0.071189611680121
"716",-0.500033439048852
"717",-1.50705515267585
"718",-0.182675718033183
"719",0.362638902436141
"720",-0.0274071987105731
"721",0.0295316893544144
"722",-1.12530641087228
"723",0.586751030569522
"724",-0.0832964069974986
"725",-0.590727598918232
"726",-0.140711974108963
"727",-0.424977191017472
"728",-0.452426473401773
"729",-0.046173594315212
"730",-0.512350629303363
"731",-0.146131682287017
"732",1.20265477753025
"733",1.07037049602092
"734",-0.206458395831272
"735",0.210671588844798
"736",1.83188697148427
"737",0.0257085773621836
"738",0.864050727521263
"739",0.365636122664592
"740",0.214547309356307
"741",-0.667902592373359
"742",-0.373588183184902
"743",-0.74781964767005
"744",-0.00467662646309148
"745",-0.459657635617562
"746",-0.734104676467534
"747",0.088198933061546
"748",-1.12397384910026
"749",0.59072624760862
"750",1.60871243877968
"751",-0.662961015001567
"752",0.264548513242243
"753",-0.257234962714039
"754",-0.738279490746562
"755",0.903592246167451
"756",-0.230697233566024
"757",0.452997420074115
"758",-0.323253203641587
"759",-2.15841298469226
"760",0.10898174937848
"761",-0.38719543813187
"762",-0.92274391377271
"763",1.28302682224136
"764",-2.02941259869626
"765",-2.0857034522577
"766",0.212356452694606
"767",0.29120840161448
"768",-1.95722975900984
"769",0.212800017700187
"770",1.37372953026588
"771",-0.363556634181105
"772",-0.618563770705804
"773",1.54703412193411
"774",0.280512709923991
"775",0.410608031297406
"776",-1.1174132105752
"777",-0.471443327872503
"778",-1.2092629769756
"779",-0.582729939548543
"780",0.772104998302912
"781",1.04887784715531
"782",-0.641168221597152
"783",-1.13574310993942
"784",-0.910829046044152
"785",0.501648174368768
"786",0.682140043555536
"787",-0.921157603328828
"788",-0.234594613344595
"789",-0.42348538467651
"790",0.240276660559964
"791",0.465842344826897
"792",-0.933895317615707
"793",0.589079011948927
"794",-0.679471280435102
"795",1.54593481646288
"796",0.89961339262518
"797",0.667229686078343
"798",0.948948896896964
"799",0.063140752098249
"800",-0.869031469074104
"801",0.450020574395347
"802",0.385900663600713
"803",-0.398834169428955
"804",1.06422711959116
"805",1.19506930018873
"806",1.21771176008288
"807",1.64706840764916
"808",0.312615287744125
"809",0.301735516023738
"810",-0.673325336644841
"811",-0.742530220096491
"812",0.913395557771625
"813",-0.502859626167084
"814",-0.554786843312787
"815",0.1419149007399
"816",1.64920978281411
"817",1.34709483970542
"818",-1.11327146677666
"819",0.757782173726335
"820",-0.0518744371386185
"821",0.367181143005913
"822",-0.050411569484979
"823",-1.78559124453559
"824",-0.777804056194824
"825",0.496034513275892
"826",-0.456910618958454
"827",-0.187367109705405
"828",-0.952510962823201
"829",0.772581108020667
"830",0.93621026895161
"831",0.605791172927773
"832",-1.19116771158168
"833",0.501151791371109
"834",1.27993776171899
"835",-1.06677182592607
"836",0.983336149674436
"837",-1.26898908700915
"838",0.557036196077851
"839",-1.38074308185349
"840",0.874633300338975
"841",0.434602326123134
"842",1.28165799858139
"843",-0.649213690610463
"844",0.457682810756959
"845",1.72868028274124
"846",-1.44535132933422
"847",-0.654517839695256
"848",1.10556316589435
"849",-1.15768269603037
"850",-0.668365705166532
"851",-0.229801636402088
"852",-0.591740307237499
"853",0.943546577062682
"854",-0.699497251772674
"855",1.38295657621782
"856",0.0454771369952849
"857",1.34476828536559
"858",2.08989399565774
"859",0.657867198477729
"860",-1.38691755156035
"861",0.21014766113183
"862",-0.195370844744475
"863",-0.433935985820437
"864",0.541176560816852
"865",2.22189858767514
"866",0.925079411782431
"867",0.0355853048913062
"868",0.866923420898978
"869",2.49131088929603
"870",1.1044620675747
"871",-0.219127296105743
"872",-0.989755090377968
"873",1.91147127448468
"874",1.63234221073189
"875",0.794877811593009
"876",-1.10306773600259
"877",1.25751559934255
"878",-1.747733185117
"879",2.38271441989545
"880",0.380320524401421
"881",1.14751977097539
"882",1.71050374970834
"883",-1.00086414541128
"884",1.17777876142234
"885",-0.444395347598677
"886",0.989925184783167
"887",-0.950904442188501
"888",-1.05070560964557
"889",-0.103219293657839
"890",-1.68564906021849
"891",1.22525730145005
"892",-0.340983227030074
"893",-1.27952164861388
"894",0.714253358897818
"895",0.97633507698436
"896",-1.05000096863247
"897",-1.88966069419938
"898",-0.754005037259613
"899",-0.227643059820832
"900",-1.265000275166
"901",0.478406745445156
"902",-0.774117102491301
"903",0.508937908744679
"904",0.102462422585097
"905",-0.283225255048651
"906",1.10461606133195
"907",0.401110816917988
"908",-0.239305730205815
"909",-1.83932557470029
"910",-1.33765982964661
"911",1.2636709247168
"912",0.531399619002923
"913",-0.10087488678813
"914",1.33444943072939
"915",1.47016560888152
"916",-1.6429115057199
"917",-0.45566993333669
"918",-0.172421199295679
"919",-1.03004782974623
"920",0.356445558144541
"921",0.361127460859421
"922",0.430853098034234
"923",-0.733126750896388
"924",-0.476818487822039
"925",-0.938036577069602
"926",-0.980099147714164
"927",1.23569916497215
"928",-1.44572481765561
"929",-0.396008882749992
"930",0.541127352730307
"931",-0.633171468723732
"932",0.0487224674802892
"933",-1.23046562775857
"934",-0.819819137619129
"935",-0.625007874547195
"936",-0.352705664310161
"937",0.148308592746384
"938",1.07057578772407
"939",-0.756928976581973
"940",0.417831163040104
"941",-2.26125922679209
"942",-0.665177280298527
"943",0.444712911797287
"944",1.54870368973964
"945",0.763768401311596
"946",-0.29960661774913
"947",1.11230056746922
"948",0.556471703425908
"949",-1.16402494036971
"950",2.64644445713219
"951",0.657381517145225
"952",0.767244812420455
"953",-1.1324037074341
"954",-1.89155743009318
"955",0.402908738010973
"956",-0.621590106404335
"957",-0.633323745206584
"958",0.0254713809612133
"959",-0.487002662592679
"960",-0.368409372685467
"961",0.605189279498219
"962",0.416852157774325
"963",-0.372261949767567
"964",-0.187089296878145
"965",-1.14432465450547
"966",0.0325242779916455
"967",-0.52221134282646
"968",0.382198633795068
"969",0.428004355311316
"970",-0.684583292655158
"971",1.44694500693869
"972",-0.197588044638231
"973",-1.02169405051915
"974",-0.780074831397161
"975",0.589317089914646
"976",1.84952477154393
"977",0.18831486619982
"978",-0.705920641588685
"979",1.06058201728602
"980",0.984136839711239
"981",-0.19725721594914
"982",-1.33082036670712
"983",0.881761015145572
"984",0.715826848619452
"985",0.156586193477863
"986",-1.36641495368633
"987",0.505049363607796
"988",1.91525285824936
"989",0.866211576611066
"990",-0.672239336836532
"991",0.0278213117459164
"992",-0.306564377926368
"993",-1.48326076761227
"994",-0.514961281017207
"995",-0.933272100073389
"996",0.0277411018768941
"997",0.44433033349512
"998",0.388410199604616
"999",0.806335170396698
"1000",0.11878954833075
